model,outer_fold,subject_id,pm,target_id,adaptation_eligible,adaptation_applied,run_id,specification_hash,probability_source,classification_policy,candidate_classification_threshold,frozen_median_threshold,evaluation_low,evaluation_high,evaluation_extreme,evaluation_sample_hash,zero_shot_roc_auc,personalized_roc_auc,delta_roc_auc,zero_shot_pr_auc,personalized_pr_auc,delta_pr_auc,zero_shot_brier,personalized_brier,brier_improvement,zero_shot_log_loss,personalized_log_loss,log_loss_improvement,frozen_median_balanced_accuracy,personalized_balanced_accuracy,delta_balanced_accuracy_vs_frozen_median,frozen_median_macro_f1,personalized_macro_f1,delta_macro_f1_vs_frozen_median
xgboost,3,21a031f6,engagement,target_engagement,True,True,xgboost__fold_03__engagement__21a031f6__weighted_aug__9f2b254b96f2,9f2b254b96f21f933377ab23b2f0f6cfc8535409b5f46c4db1a70434b83fc0b3,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.5762201324105263,347,85,432,1198572c664f3cf24f0f81d49c4701b751811c7e518374564ae1b07e312cc9db,0.8607899644007458,0.8260722156297677,-0.03471774877097811,0.641963972987468,0.6165029987162464,-0.025460974271221626,0.1569062319543421,0.12212837259799793,0.034777859356344185,0.48122218772535513,0.4174079070759363,0.06381428064941885,0.7842515680623834,0.7393626038311578,-0.04488896423122557,0.7351853053806712,0.7361953439348184,0.0010100385541472745
lightgbm,3,21a031f6,engagement,target_engagement,True,True,lightgbm__fold_03__engagement__21a031f6__weighted_aug__1d1f34b3e08e,1d1f34b3e08edb15569b0cb6e56b91ce06201654999066ca1ea797f29a2406f3,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.5525298216527041,347,85,432,1198572c664f3cf24f0f81d49c4701b751811c7e518374564ae1b07e312cc9db,0.8580437362264791,0.843024241396847,-0.015019494829632163,0.6536276611441699,0.6462633138964573,-0.0073643472477126215,0.14873425278457322,0.11885668547035672,0.029877567314216508,0.45920130236274453,0.3791173298975287,0.08008397246521581,0.7738091201898627,0.7597728428547212,-0.014036277335141456,0.7345867722713646,0.7609297177642502,0.026342945492885628
xgboost,3,41e2010c,engagement,target_engagement,True,True,xgboost__fold_03__engagement__41e2010c__weighted_aug__a452bb95e843,a452bb95e84392b780cc471a8b7ce95447f3e7b84be8dbdb637b5dbeb35343ea,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.6457459479570389,67,42,109,fc4021f24bfe218fdd6bb47ae128b95a8bb11cb1ae773d821a1e6ba0c8ed79d6,0.917910447761194,0.9363894811656006,0.018479033404406597,0.8424432603661794,0.8564407451858744,0.013997484819694983,0.11929878468877117,0.13865098816548851,-0.019352203476717345,0.4261031655774003,0.4820028710352379,-0.05589970545783762,0.7498223169864962,0.7796730632551528,0.02985074626865669,0.7575982209043737,0.7926179604261796,0.035019739521805926
lightgbm,3,41e2010c,engagement,target_engagement,True,True,lightgbm__fold_03__engagement__41e2010c__weighted_aug__8ede466fee4b,8ede466fee4b594cb4bf3d2a2806040328a06ef9811921dc4056d63c8a7ab4a4,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.5848654435429438,67,42,109,fc4021f24bfe218fdd6bb47ae128b95a8bb11cb1ae773d821a1e6ba0c8ed79d6,0.9310589907604833,0.933546552949538,0.0024875621890547706,0.8594512561709527,0.8588261448274542,-0.0006251113434985189,0.09911793370150439,0.11534899822162652,-0.01623106452012213,0.3197513931702843,0.3508943102214174,-0.031142917051133145,0.8406183368869936,0.7810945273631841,-0.059523809523809534,0.8436154949784792,0.7891682785299807,-0.05444721644849848
xgboost,3,5001d09a,engagement,target_engagement,True,True,xgboost__fold_03__engagement__5001d09a__weighted_aug__e6fbf4e63ec4,e6fbf4e63ec4a0ea8cb3651d0b46e62f1bebf2467281f2f30860040a0b2a4d39,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.5942178517580032,37,58,95,af1d362456d8568d0b1b96468f8e47442d1c6ffc805969746fcb80281aac24f9,0.8741845293569431,0.896551724137931,0.02236719478098792,0.9093677679290127,0.9377347381411618,0.028366970212149067,0.15423679373772534,0.188387177530495,-0.03415038379276966,0.616634136499354,0.7986659656187153,-0.18203182911936133,0.8117427772600186,0.804287045666356,-0.00745573159366264,0.7967571219457268,0.7780620758705084,-0.018695046075218436
lightgbm,3,5001d09a,engagement,target_engagement,True,True,lightgbm__fold_03__engagement__5001d09a__weighted_aug__cf00108e86d2,cf00108e86d22f37e7016ec3548b83c5993f79c3012d8b3f8f932fa6c4dabea6,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.7091660994527443,37,58,95,af1d362456d8568d0b1b96468f8e47442d1c6ffc805969746fcb80281aac24f9,0.8872320596458527,0.8946877912395153,0.007455731593662529,0.924280638325783,0.9326260161546592,0.008345377828876233,0.13846295948310913,0.17563736088745827,-0.03717440140434913,0.4948008439201685,0.6125029532749926,-0.11770210935482411,0.7870456663560113,0.8005591798695246,0.013513513513513375,0.7574647574647575,0.768189884649512,0.01072512718475449
xgboost,3,50c02189,engagement,target_engagement,True,True,xgboost__fold_03__engagement__50c02189__weighted_aug__3b245aa0a8d1,3b245aa0a8d153344c275d14924c83f0d32330deef7155226a3910357543a0ee,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.6785369962453842,437,163,600,050f6846c865ff928105a7e1a31d5b8caf66f6ed1264afc8da5a4f28ff55a3cd,0.9164970307871574,0.929539105164886,0.01304207437772864,0.8170255541214649,0.8063746458734778,-0.01065090824798709,0.10744951073988965,0.09665533972695127,0.010794171012938378,0.3382426611012026,0.31789646399742283,0.020346197103779773,0.7896842666816415,0.8345523718605663,0.04486810517892481,0.8044444444444445,0.8410561887851538,0.03661174434070924
lightgbm,3,50c02189,engagement,target_engagement,True,True,lightgbm__fold_03__engagement__50c02189__weighted_aug__ff0de1fcf0c8,ff0de1fcf0c8e82728e0415e3e66d0327063bd90c90c67643c0755920ad1d848,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.6716472450375555,437,163,600,050f6846c865ff928105a7e1a31d5b8caf66f6ed1264afc8da5a4f28ff55a3cd,0.9395487919585574,0.9325293762547205,-0.0070194157038369065,0.8389049637442487,0.842922801128594,0.004017837384345246,0.09820950146917186,0.09720517778928749,0.0010043236798843724,0.3276102293360431,0.31857417208679145,0.009036057249251661,0.8049234181746712,0.838132273869523,0.03320885569485188,0.8312210272396932,0.825371255296395,-0.005849771943298165
xgboost,3,71f21142,engagement,target_engagement,False,False,,,frozen_zero_shot_probability,frozen_1800s_median_midpoint_policy,0.226293496787548,0.226293496787548,116,71,187,07ad8f6f517f48a907dba4d0390b7d7af4ac88b3a5fe0d5784f97e52e4e5584c,0.6528654686741135,0.6528654686741135,0.0,0.5705488227466,0.5705488227466,0.0,0.27260441414655284,0.27260441414655284,0.0,1.041569469906756,1.041569469906756,0.0,0.5816537153958232,0.5816537153958232,0.0,0.575,0.575,0.0
lightgbm,3,71f21142,engagement,target_engagement,False,False,,,frozen_zero_shot_probability,frozen_1800s_median_midpoint_policy,0.2716350829052082,0.2716350829052082,116,71,187,07ad8f6f517f48a907dba4d0390b7d7af4ac88b3a5fe0d5784f97e52e4e5584c,0.707625060709082,0.707625060709082,0.0,0.6545856464100316,0.6545856464100316,0.0,0.22997979639165017,0.22997979639165017,0.0,0.7147788590855736,0.7147788590855736,0.0,0.6438805245264692,0.6438805245264692,0.0,0.6466936572199731,0.6466936572199731,0.0
xgboost,3,b0700166,engagement,target_engagement,True,True,xgboost__fold_03__engagement__b0700166__weighted_aug__6134cdf3fa1a,6134cdf3fa1abda4a8e349674e9ed8ad1d4ad6f88faf75755b58bd5f73ba7e5d,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.8743467479944229,242,130,372,6d78e9181e430db2dd866248a288d81ca5815ecbfedd3a46ea2eb028c830c111,0.8555944055944056,0.9079148124602671,0.05232040686586148,0.7511945234904285,0.8428573006536374,0.09166277716320892,0.25987915024330144,0.1648766481737412,0.09500250206956024,0.8814385938059596,0.5234676832412316,0.35797091056472796,0.7405594405594406,0.7926891290527653,0.05212968849332478,0.7244444444444444,0.7543076877917045,0.029863243347260093
lightgbm,3,b0700166,engagement,target_engagement,True,True,lightgbm__fold_03__engagement__b0700166__weighted_aug__9950171f518a,9950171f518a1a364c5b72fb6cd44e3a2fcc1aae9d45941bb79e6c7dffecfdf2,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.8259268556211004,242,130,372,6d78e9181e430db2dd866248a288d81ca5815ecbfedd3a46ea2eb028c830c111,0.8022886204704387,0.8905912269548633,0.08830260648442456,0.6969224665817577,0.7967551728619243,0.0998327062801666,0.24853136847953386,0.15759833545176358,0.09093303302777028,0.7229045742607612,0.4781485851717172,0.24475598908904395,0.702892561983471,0.800667514303878,0.0977749523204069,0.7046553590761457,0.7623352304020562,0.05767987132591046
xgboost,3,d0724095,engagement,target_engagement,True,True,xgboost__fold_03__engagement__d0724095__weighted_aug__91e31ba7224e,91e31ba7224ef319f5770e1ac90cecbcd99a6c8896a5ade97d35ed3fc1e8f323,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.703660175204277,87,140,227,687283284363650bd8bc3fbda69112abe6461493f8e510cb67de5bed42e377d1,0.8978653530377669,0.9352216748768474,0.03735632183908044,0.9307019017128003,0.9564544454969152,0.025752543784114845,0.25320803164156175,0.16528887228511815,0.0879191593564436,1.103182405335043,0.6427758984032882,0.4604065069317548,0.6365353037766831,0.7514778325123153,0.11494252873563215,0.6251805985552116,0.7670708955223882,0.1418902969671766
lightgbm,3,d0724095,engagement,target_engagement,True,True,lightgbm__fold_03__engagement__d0724095__weighted_aug__8b9512f2dd80,8b9512f2dd807a8cbffcae8263a2bbd6e419f43cce3ff9687282467de7a6ec56,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.614125577251471,87,140,227,687283284363650bd8bc3fbda69112abe6461493f8e510cb67de5bed42e377d1,0.8850574712643678,0.9438423645320196,0.058784893267651794,0.9135886367884718,0.9624403112646136,0.048851674476141804,0.20442041293180013,0.12862707352707162,0.07579333940472852,0.6630692478213869,0.4069676912962536,0.2561015565251333,0.6803366174055829,0.7607963875205255,0.08045977011494254,0.6828343313373253,0.7776585820895523,0.094824250752227
xgboost,3,0012905a,excitement,target_excitement,True,True,xgboost__fold_03__excitement__0012905a__weighted_aug__0ccb42c50ac7,0ccb42c50ac7c88fda8e2ffc161a3372894b190edc7c2d969cf1445d495087ec,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.5000900607847143,122,252,374,731df22ebbf080fbe184e012807fb5817afa27a9477c57dd405f26c07bf2a3bb,0.9322794691647152,0.9239526411657558,-0.00832682799895934,0.9640456993860517,0.9587317247207661,-0.0053139746652856035,0.21009534523047396,0.213970523172932,-0.0038751779424580357,1.0109502297591477,1.1586932970727135,-0.1477430673135658,0.8008066614623992,0.8087431693989071,0.007936507936507908,0.7444538132759573,0.7546146443880675,0.010160831112110191
lightgbm,3,0012905a,excitement,target_excitement,True,True,lightgbm__fold_03__excitement__0012905a__weighted_aug__fb358aa02bd1,fb358aa02bd1a6d8dbe9db0f69142c5c43a43ad523feca7aa8adfe0d21d9275a,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.5007435741868833,122,252,374,731df22ebbf080fbe184e012807fb5817afa27a9477c57dd405f26c07bf2a3bb,0.9371584699453551,0.9379065833983867,0.0007481134530316069,0.9652380979287087,0.9646924298234723,-0.0005456681052364853,0.19752744230593886,0.21379199555055772,-0.016264553244618868,0.6707400380824784,0.7648347910718962,-0.09409475298941783,0.7947241738225346,0.7908860265417642,-0.0038381472807703654,0.7390166603669351,0.7317481362342151,-0.007268524132720056
xgboost,3,20201194,excitement,target_excitement,True,True,xgboost__fold_03__excitement__20201194__weighted_aug__517d28fe01e8,517d28fe01e8d0b0790d116e94e4651d8eed04d1fc86921536c6ba3d513fd9ed,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.999736487865448,145,87,232,3287199a8d03c926fe440b9ea613ca2770105cc8aa20d2b950ca2f5991cd8b11,0.8942528735632184,0.9191042409829568,0.02485136741973848,0.7829187693311639,0.8382999546001301,0.05538118526896618,0.32655292112228407,0.24018515095260393,0.08636777016968014,1.998622983341061,1.1517244751439277,0.8468985081971332,0.8425287356321839,0.7563218390804598,-0.08620689655172409,0.8401543337467273,0.706874767744333,-0.13327956600239432
lightgbm,3,20201194,excitement,target_excitement,True,True,lightgbm__fold_03__excitement__20201194__weighted_aug__487beb4dd2c8,487beb4dd2c82665cc2287c1f979721cad32032a11a19d52430eeedaf6c4534a,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.9956252752949776,145,87,232,3287199a8d03c926fe440b9ea613ca2770105cc8aa20d2b950ca2f5991cd8b11,0.9238208481965914,0.9194609591755847,-0.004359889021006702,0.8513705382368705,0.84392944088133,-0.007441097355540438,0.28810572390888456,0.20309682013697147,0.08500890377191309,1.2598763056642397,0.8218389058459574,0.43803739981828227,0.8781609195402299,0.7839080459770115,-0.09425287356321843,0.8729264475743349,0.7412062170000744,-0.13172023057426052
xgboost,3,2162c09e,excitement,target_excitement,True,True,xgboost__fold_03__excitement__2162c09e__weighted_aug__dbcbd5f101b8,dbcbd5f101b808d27802dfc44c9dbb2c308e496b56e4ada332827543225e0b20,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.6798626929521561,52,217,269,08810eb8678a954e9879d3daa73c5547781dd657ba088d0079c1023f27a95608,0.9702233250620348,0.966855724920241,-0.003367600141793825,0.9926083103832584,0.9922143955669455,-0.00039391481631290137,0.05943404182089997,0.05945054900549017,-1.6507184590196233e-05,0.2221172009195646,0.22332231781877795,-0.0012051168992133487,0.8565668202764978,0.8881159163417227,0.031549096065224935,0.8700213984952025,0.8825122292103424,0.0124908307151399
lightgbm,3,2162c09e,excitement,target_excitement,True,True,lightgbm__fold_03__excitement__2162c09e__weighted_aug__ea7688e7ce7b,ea7688e7ce7b908992287cb1c46ba1f6c3c0811336398941a3a9116d7c8c0f5b,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.6672632012924021,52,217,269,08810eb8678a954e9879d3daa73c5547781dd657ba088d0079c1023f27a95608,0.9715526409074796,0.9744771357674584,0.00292449485997881,0.9927656956806952,0.993520171247853,0.0007544755671577974,0.05407795540365407,0.04767360013584358,0.0064043552678104895,0.1789403778907004,0.15918152233977687,0.01975885555092352,0.8707904998227579,0.9073466855724921,0.03655618574973418,0.887708719851577,0.8957364341085272,0.008027714256950258
xgboost,3,21a031f6,excitement,target_excitement,True,True,xgboost__fold_03__excitement__21a031f6__weighted_aug__2f65d35bf9e4,2f65d35bf9e48bf41f4211620777a66d080735800a74e8cb0a26305fdcfc2450,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.4973024085629731,183,153,336,b5eb3768aff2b244c185f4b7f4f7790249d813ffacee0774b1e0742ecbc049c8,0.8985678059930712,0.9176042001500053,0.019036394156934144,0.8959864386418473,0.9206167090805586,0.024630270438711244,0.1624386589011467,0.14770506715980283,0.014733591741343866,0.710721733564201,0.7459158087586227,-0.03519407519442175,0.7907960998607093,0.8115289831779706,0.020732883317261308,0.7939758695180508,0.8158730158730159,0.02189714635496509
lightgbm,3,21a031f6,excitement,target_excitement,True,True,lightgbm__fold_03__excitement__21a031f6__weighted_aug__d2a373123407,d2a37312340797f3874758967460f78c69fc9a84b08b9a099d73bd0c84982119,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.4827930758586831,183,153,336,b5eb3768aff2b244c185f4b7f4f7790249d813ffacee0774b1e0742ecbc049c8,0.9022822243651559,0.9165684488731739,0.014286224508017975,0.9116909438146676,0.9219223442797373,0.010231400465069651,0.1440824771189003,0.138127548255432,0.005954928863468295,0.5277280565316834,0.5148931063692398,0.012834950162443626,0.8082610093217615,0.8153326904532305,0.007071681131469054,0.8123988606145489,0.8198899703766398,0.007491109762090886
xgboost,3,41e2010c,excitement,target_excitement,True,True,xgboost__fold_03__excitement__41e2010c__weighted_aug__83f0a4014171,83f0a40141716134dd106dbb0eb276b5bfa34f9bd5e7a9b492151a23f399fd49,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.4917868669726886,37,55,92,8fa2fbda0fa25e72d849aa99a0123962a1ec669cdb74185904bc440134749548,0.9783783783783784,0.9970515970515971,0.018673218673218694,0.9875784416619485,0.9979588360644763,0.010380394402527804,0.1468043556494872,0.06717634790420901,0.0796280077452782,0.6319646782083588,0.20735398008439485,0.4246106981239639,0.8545454545454545,0.9272727272727272,0.07272727272727275,0.8260047281323877,0.9120038259206121,0.08599909778822445
lightgbm,3,41e2010c,excitement,target_excitement,True,True,lightgbm__fold_03__excitement__41e2010c__weighted_aug__9cdeddc9f136,9cdeddc9f136c7733135deb2567b99e62cecf3127828b6824443e745241e79ee,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.4608731175833303,37,55,92,8fa2fbda0fa25e72d849aa99a0123962a1ec669cdb74185904bc440134749548,0.9975429975429975,0.9985257985257986,0.0009828009828011242,0.998410210479176,0.9990080458262276,0.0005978353470516007,0.11875557799750204,0.05580197534498587,0.06295360265251618,0.3544143515985865,0.1780677412867895,0.17634661031179696,0.8636363636363636,0.9272727272727272,0.0636363636363636,0.836782968657599,0.9120038259206121,0.07522085726301309
xgboost,3,5001d09a,excitement,target_excitement,True,True,xgboost__fold_03__excitement__5001d09a__weighted_aug__6f7808d85403,6f7808d85403ebf09634c69659d78464c8fa19e15a9bc31c1a93c4585cfc35b3,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.5011695036082529,13,79,92,e762bbc4d6b27a67d0ab76ffbd4d1a49a2816614c63f2238d78301f9e92ada56,0.9396299902629017,0.9639727361246349,0.02434274586173313,0.9906832515440261,0.9944289588976535,0.0037457073536273366,0.18734789140066532,0.16161244496248156,0.025735446438183762,0.8954352918076472,0.7870973665818454,0.10833792522580188,0.8670886075949367,0.8924050632911392,0.025316455696202556,0.6999534089144277,0.7420418934520865,0.04208848453765879
lightgbm,3,5001d09a,excitement,target_excitement,True,True,lightgbm__fold_03__excitement__5001d09a__weighted_aug__991d08c1e14c,991d08c1e14c8e6be5e24b20597393ee477c3a04d530a69c4269fabae697d69d,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.5058758858715479,13,79,92,e762bbc4d6b27a67d0ab76ffbd4d1a49a2816614c63f2238d78301f9e92ada56,0.9678675754625122,0.9620253164556963,-0.0058422590068158975,0.9950021125922718,0.994052224019452,-0.0009498885728197459,0.17456897819758269,0.16635397849243286,0.008214999705149828,0.6119168972311237,0.6192596735326882,-0.007342776301564435,0.8544303797468354,0.8860759493670887,0.03164556962025322,0.6801209372637944,0.7311688311688311,0.05104789390503672
xgboost,3,50c02189,excitement,target_excitement,False,False,,,frozen_zero_shot_probability,frozen_1800s_median_midpoint_policy,0.0726594398729503,0.0726594398729503,203,190,393,6f477020eb8a7927b048fc213b850fefb60ff9dc04996f246f2d1bb99b272459,0.9069743323826809,0.9069743323826809,0.0,0.899537258553808,0.899537258553808,0.0,0.1258217553142015,0.1258217553142015,0.0,0.43065721246989946,0.43065721246989946,0.0,0.7472517500648173,0.7472517500648173,0.0,0.7317011137288498,0.7317011137288498,0.0
lightgbm,3,50c02189,excitement,target_excitement,False,False,,,frozen_zero_shot_probability,frozen_1800s_median_midpoint_policy,0.1605856111830802,0.1605856111830802,203,190,393,6f477020eb8a7927b048fc213b850fefb60ff9dc04996f246f2d1bb99b272459,0.9271195229452943,0.9271195229452943,0.0,0.9181543721951443,0.9181543721951443,0.0,0.11008450315010707,0.11008450315010707,0.0,0.35189463112730723,0.35189463112730723,0.0,0.8065335753176044,0.8065335753176044,0.0,0.7983926128590971,0.7983926128590971,0.0
xgboost,3,71f21142,excitement,target_excitement,True,True,xgboost__fold_03__excitement__71f21142__weighted_aug__4cf5a5cfe0ce,4cf5a5cfe0ce7a2f2bdb47323a8a1bfc1a7bf2ee29cdb1922419e9145505328f,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.499620209877321,165,97,262,7a9df755593ef4ba68e9613233034cec2e6b2f603aee0ad5c8b99017b15ed4dd,0.9463917525773196,0.9562011871290222,0.00980943455170269,0.9452383223299365,0.9517920449583466,0.00655372262841003,0.08599512279790701,0.08660045854820984,-0.0006053357503028323,0.44058791680535586,0.45489885596585383,-0.01431093916049797,0.8577944392377381,0.8681037175882537,0.010309278350515538,0.8773408239700375,0.886806247922898,0.00946542395286043
lightgbm,3,71f21142,excitement,target_excitement,True,True,lightgbm__fold_03__excitement__71f21142__weighted_aug__eb12f5becd72,eb12f5becd727f45fba2b04cbce10c8fd55646ddfae69b1c630e6d7a7267a729,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.4936548117920112,165,97,262,7a9df755593ef4ba68e9613233034cec2e6b2f603aee0ad5c8b99017b15ed4dd,0.9523273976882224,0.9523273976882225,1.1102230246251565e-16,0.9481718572689825,0.9489845413055935,0.0008126840366110555,0.08570483013409883,0.08285492551158052,0.002849904622518301,0.34095196517103266,0.3464521032184517,-0.005500138047419056,0.8681037175882537,0.8681037175882537,0.0,0.886806247922898,0.886806247922898,0.0
xgboost,3,b0700166,excitement,target_excitement,True,True,xgboost__fold_03__excitement__b0700166__weighted_aug__b5d4d8ab05b3,b5d4d8ab05b3d07539f933f75129d986e7ec235a8020d5e2cf15a09d29d51d53,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.3536970316199586,103,233,336,0b00dd2260b1d651c5eaee9696bd9c208dba5dd2b740eb1deb8778704607392d,0.9306637776574025,0.9419142464269344,0.011250468769531952,0.9697794820299848,0.9751548156981235,0.005375333668138693,0.36362105702486297,0.3734885527046417,-0.009867495679778737,1.4871254263110283,1.5120025243214168,-0.02487709801038851,0.7145922746781116,0.6824034334763949,-0.03218884120171672,0.6041351085598874,0.5582560494616778,-0.04587905909820955
lightgbm,3,b0700166,excitement,target_excitement,True,True,lightgbm__fold_03__excitement__b0700166__weighted_aug__6fc641453af5,6fc641453af5d33179519df1b251339a859ad7118f6950d9554d5e5b4036aec2,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.4021441889581341,103,233,336,0b00dd2260b1d651c5eaee9696bd9c208dba5dd2b740eb1deb8778704607392d,0.9307054460602525,0.9279553314721447,-0.0027501145881078104,0.9700674167094343,0.9674230317100527,-0.002644384999381577,0.36341409811159026,0.3842443835313548,-0.02083028541976456,1.1919619566902306,1.3283288599926222,-0.13636690330239154,0.6931330472103004,0.6673819742489271,-0.025751072961373356,0.573766710725913,0.536122418077687,-0.037644292648225997
xgboost,3,d0724095,excitement,target_excitement,True,True,xgboost__fold_03__excitement__d0724095__weighted_aug__7ed31631d3f4,7ed31631d3f42b11f20fd269528569296cc8ab1468880187c00a93d39bd10685,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.4989105993954581,126,125,251,96ed4f76903e880ae75cfb950041dd34eb1a23de004c42c4c6d3892460540ec3,0.9266666666666667,0.9132063492063491,-0.013460317460317617,0.9377501418343217,0.9203214375969078,-0.01742870423741394,0.1233726820100897,0.12863912574250919,-0.005266443732419482,0.5081499865696414,0.5880287485321979,-0.0798787619625565,0.8486349206349206,0.8406666666666667,-0.007968253968253958,0.8486031746031746,0.8406349206349206,-0.007968253968253958
lightgbm,3,d0724095,excitement,target_excitement,True,True,lightgbm__fold_03__excitement__d0724095__weighted_aug__c2ebe90f7119,c2ebe90f711985a8e0e8bd803a80b33b0de7cb817718b728068c85b79160ca30,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.4992160568905882,126,125,251,96ed4f76903e880ae75cfb950041dd34eb1a23de004c42c4c6d3892460540ec3,0.9323174603174603,0.9247619047619048,-0.007555555555555538,0.9433353262678803,0.9365953348203383,-0.006739991447542004,0.11305474678843142,0.11944178104783906,-0.006387034259407648,0.37517771935889177,0.4140786945867299,-0.03890097522783814,0.8486349206349206,0.8446984126984127,-0.003936507936507905,0.8486031746031746,0.8445820433436533,-0.0040211312595213045
xgboost,3,0012905a,focus,target_focus,False,False,,,frozen_zero_shot_probability,frozen_1800s_median_midpoint_policy,0.5287092365324497,0.5287092365324497,130,211,341,9547408fcd139eaec45a82de730c032e3a1a512c209e656365b8fc386d0fdee1,0.8323733138899017,0.8323733138899017,0.0,0.88613952388726,0.88613952388726,0.0,0.23690749992825455,0.23690749992825455,0.0,0.8518179777257158,0.8518179777257158,0.0,0.7358366751731681,0.7358366751731681,0.0,0.6950120399036808,0.6950120399036808,0.0
lightgbm,3,0012905a,focus,target_focus,False,False,,,frozen_zero_shot_probability,frozen_1800s_median_midpoint_policy,0.5276182518464541,0.5276182518464541,130,211,341,9547408fcd139eaec45a82de730c032e3a1a512c209e656365b8fc386d0fdee1,0.8486328837039736,0.8486328837039736,0.0,0.9087349177356789,0.9087349177356789,0.0,0.20522955275509233,0.20522955275509233,0.0,0.6214094958087607,0.6214094958087607,0.0,0.7420524972657674,0.7420524972657674,0.0,0.7008771929824561,0.7008771929824561,0.0
xgboost,3,20201194,focus,target_focus,False,False,,,frozen_zero_shot_probability,frozen_1800s_median_midpoint_policy,0.9863397777080536,0.9863397777080536,140,91,231,b1050272c185b403bcf5007505d86a1b3e2f1e3d213fc23d80e41c8dec06d1be,0.9322605965463109,0.9322605965463109,0.0,0.9065389461482487,0.9065389461482487,0.0,0.3504488004334932,0.3504488004334932,0.0,1.5073842313551156,1.5073842313551156,0.0,0.8456043956043956,0.8456043956043956,0.0,0.8253968253968254,0.8253968253968254,0.0
lightgbm,3,20201194,focus,target_focus,False,False,,,frozen_zero_shot_probability,frozen_1800s_median_midpoint_policy,0.9634268373999548,0.9634268373999548,140,91,231,b1050272c185b403bcf5007505d86a1b3e2f1e3d213fc23d80e41c8dec06d1be,0.9291993720565149,0.9291993720565149,0.0,0.9019545249401036,0.9019545249401036,0.0,0.3033818048027778,0.3033818048027778,0.0,0.9904807006318488,0.9904807006318488,0.0,0.8445054945054945,0.8445054945054945,0.0,0.8390866873065015,0.8390866873065015,0.0
xgboost,3,2162c09e,focus,target_focus,True,True,xgboost__fold_03__focus__2162c09e__weighted_aug__18e1b06f685b,18e1b06f685b0b7b7569e5d4eaf856f6db4f35c89f91b430c9c043bd9df61d2d,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.7114666253328323,31,264,295,2e7ebe4d6c913e29721277e84aeb06135979ac5667ae5459d2df89c42e08c81a,0.8566715542521994,0.7956989247311828,-0.060972629521016675,0.9806521924585926,0.9700286726383545,-0.010623519820238125,0.07595248154121431,0.08628641513998732,-0.010333933598773007,0.2820643025541309,0.3402854055385661,-0.058221102984435225,0.7030791788856305,0.5873044965786901,-0.11577468230694044,0.7184095322734604,0.6154848800834203,-0.1029246521900401
lightgbm,3,2162c09e,focus,target_focus,True,True,lightgbm__fold_03__focus__2162c09e__weighted_aug__3e4b72733a8e,3e4b72733a8eb965c8ad9859fe3f9f76240bda33e5917b2ab8da664661cabe14,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.7923464142953189,31,264,295,2e7ebe4d6c913e29721277e84aeb06135979ac5667ae5459d2df89c42e08c81a,0.8389540566959923,0.8084066471163246,-0.030547409579667728,0.9783739262676547,0.9726087950850638,-0.005765131182590921,0.08249324373506225,0.08231365167876661,0.000179592056295641,0.26965788379913247,0.2768847130119699,-0.0072268292128374045,0.7135874877810362,0.5673875855327468,-0.14619990224828938,0.6674019607843137,0.5861145359466009,-0.08128742483771279
