model,input_family,outer_fold,pm,target_id,lag_seconds,context_windows,earliest_context_offset_seconds,context_description,threshold_hash,q_low,q_high,n_train,n_test,n_train_subjects,n_test_subjects,train_target_sample_hash,test_target_sample_hash,train_input_endpoint_hash,test_input_endpoint_hash,specification_hash,run_id
torch_transformer,sequence_features,1,focus,target_focus,-10,8,-80,PM(t) <- EEG features t-80..t-10,7d71bb99b3a559d0df0aa3bf8b195bafc98a0dd046a82039a430a2fa4892b0d0,0.368801,0.4654386666666666,15444,4571,42,11,98d99997dbe03ecb20a0bc6def72cb3b2f761e5da44ca82c90b273a7def31049,4f60e613bb0424e92df0e922a03f42b75ab6612900fb79796b1ff5590fb7c871,3d2ce1619fcc74b89d134c7ba3626836b1170e02171a6141eaba17928c5754aa,97f94f260bf658c2bbf3dfcfa6535775bf5cdf5c8a18d857c76df206e0db3afa,792ebc95dc44313ce5030a4e128abf53cb0e689a602201865102801462560400,torch_transformer__fold_01__focus__792ebc95dc44
torch_transformer,sequence_features,2,attention,target_attention,-10,8,-80,PM(t) <- EEG features t-80..t-10,05b80bfaecd22890a7e360375d08013c2763762bc191dded6a0bbd75f29be07f,0.409755,0.5089703333333333,15441,3676,43,10,8e7f63ed8359056c7f925ca940504e423e228cb1c7b580616d5e3258f0765d6a,e30ffe832c171ddd52bb05e2fc2aee3bab067d4c2755c8733932fe3709319cd2,fb7afc935ce752e518213d9db8f93e3110261ba85f7fe62aaf27a579e0e0b622,94fd65573933a045839a1570af7f2dca14a776158bf02a020b912c3e32ac2dd3,34bb99f78ea171872423dbf9a231e596691f8295ff0905c4aa8dc8c96b93c119,torch_transformer__fold_02__attention__34bb99f78ea1
torch_transformer,sequence_features,2,engagement,target_engagement,-10,8,-80,PM(t) <- EEG features t-80..t-10,96921223f37aee74e8576505e04d8d93656b6d22365a8c1e79d1aadc606e3780,0.572122,0.682083,15779,3691,43,10,7e91ffda74f447491db7ce41fff4bda895fde1425a935737ba480b09ad8f91b4,060d6d7ac0f053c01f1d7e2a58d6bbaaef749e7885b0ece6bea2ae84fa9dcd5e,caf95a4f486acf3ce5a873c47bdff7b5e9458715be5b51596797e780e9e067b3,65b855d645dfb41f568d294994c33e18ee0498849b1ec7e63852f320ca9fbfff,da0faf4d0b72ee28bdccdecf1a0eea2a87f326a0e445c2002b2cd9034461358b,torch_transformer__fold_02__engagement__da0faf4d0b72
torch_transformer,sequence_features,2,excitement,target_excitement,-10,8,-80,PM(t) <- EEG features t-80..t-10,8cf290447cc76b4db2bf7811a784e38768237f66e910c108ea9bd99fce1b2673,0.194812,0.357134,15901,4002,43,10,af5352f13b0a16fe010d44f28d506fd72d91f0ce01ce813f7738057edeaa4a09,e3cf5ba5f6bf9e1e7fa2caa4a588e34403c9db65c9147887e37d933356dcb5da,8680daf8665176f37d0d724fe7b7d1adcb3403bc5c42ab1b5478b409f5a856e9,b00a037b82b1666a7e30fce965bd581c8e599cc1eff133c366711992ba7bb266,259fff4652e99a5ed6ac9c77f93adfd36ea54b7632b9b32026b9542c0a0d4caa,torch_transformer__fold_02__excitement__259fff4652e9
torch_transformer,sequence_features,2,stress,target_stress,-10,8,-80,PM(t) <- EEG features t-80..t-10,f31c8981acf165f01f66cc01c4f2b2d6927c370f1a035493f12dece19b93ba49,0.396448,0.461981,15826,3270,43,10,d59380f9699caaf5baedaa18fb9cc87360f6e456722fc8c8882f4778a47b8e0f,b4723f5fc8e69b397347d79eba4d6a4a3dc00644bea97f198ccfa387a3bba266,39bf88739b8e26a2ee7c4ca47fd6e60f39e57a89defa3938827685416c40a191,374beba2a78609d93021e6af48eeb394d8d39eb8df1204f4eef952ed23755305,dce6bd8cb71298707331096e4f8d0cd3579d85ee06f23911ae832c3c404b4c46,torch_transformer__fold_02__stress__dce6bd8cb712
torch_transformer,sequence_features,2,relaxation,target_relaxation,-10,8,-80,PM(t) <- EEG features t-80..t-10,7656df549309178054e578a36ceed79ea658632f163e5e508467b9011bdaa756,0.256714,0.404291,15980,3722,43,10,fd8155331d04eab2dfdfe69656474bc5c4cfdcad65748b988fb56111bea6f21d,707a5c3b309e1d2a9571ffa23c70c7b288df45bac84daaea7663f8363e1183e5,dcc34d592477ad2a564d9d4f21191fa684fde95061254a72e3b7f595c00e3507,cf03001f987aef61b582bd18626e4ee97dfb71d9e620e50d3f703f44e63c1589,372cf01d64d497d935c06e462de93b6bdb2f4ff1ca2869ec7e068efc8c0f2e38,torch_transformer__fold_02__relaxation__372cf01d64d4
torch_transformer,sequence_features,2,interest,target_interest,-10,8,-80,PM(t) <- EEG features t-80..t-10,a6f226a94e84838366c4cf62d5dbcdfa343d2e4317631dc9cd843403760f8fb3,0.47714,0.52968,15828,3522,43,10,00cd3fbe0cfccf9c2aa0c6df32c6fde7cd06ffccddf7c82beebad4bab65911da,c546259bd60c0b4771b1633097dcfb9b9d742381519748ed825f088d142b127b,db039e5f24561627174ad03e75977937a7a93f60e5b122af899c66c44923795c,0ef95fd347915c1f8b69ab36a4567bcea2ea3fa7fd9a0d22377d9b9d728946fa,a424955040e3a6e85716d720a65007299f4b04d9c71b71283556b37f2c75dcfe,torch_transformer__fold_02__interest__a424955040e3
torch_transformer,sequence_features,2,focus,target_focus,-10,8,-80,PM(t) <- EEG features t-80..t-10,74e34c54e7221dc6ee613f5b9c86caff220ef215c764f9f3f1457db68a376147,0.364693,0.460551,15851,4072,43,10,f3fcb573c38fc2649c6f23a89db56a717f189c82b267b87288f71a2162903beb,fb71f80414fb91b55427ab6e30f867638bbc9325c4bd2b66635dfa16754b7d56,dbc14db08d17993fc6713a52363399b2d0255e769abc431bdab2a92826f6cb62,bff26a45995e50c573f8941e744ebff1476703704e53e207ba0de678e3579937,098398c3294ace3abe8fa3cfa6d2e8c07a4f8f4803a89d39f720559784bb2ac5,torch_transformer__fold_02__focus__098398c3294a
torch_transformer,sequence_features,3,attention,target_attention,-10,8,-80,PM(t) <- EEG features t-80..t-10,d9fe93c98329da3f22770036d5d5bcc1723fbbfb61707901d1eaef4a7001f95d,0.407012,0.50364,15347,3930,42,11,c2b428100ca9b435a56c438c1ff7ac3aabe4e7cbf08501a74e68caca0c507852,7fe3ce3bc658ecd8e2d58b867acfeab8729d28e3bb2ac6a1f285ba00e7aad34f,6a8c0df1512f203ad81d2899e97da2d8acfd32cbaaa6f90b9b52c5b428f2172d,7a53ef2bfd230f3b245be1c3f738d17e70179b68a141ad42e7d269bfe8198c7c,86c5564b4c9ace111e3f697d68b5d10ae01b10e56108b36f110630fd84a2c9ef,torch_transformer__fold_03__attention__86c5564b4c9a
torch_transformer,sequence_features,3,engagement,target_engagement,-10,8,-80,PM(t) <- EEG features t-80..t-10,a74a573473ef95d46567294f0aa220d0bd8b428d9a9120f4a96756b0c84d9f51,0.5875743333333333,0.689116,15912,4066,42,11,5f4e581a1c7a763eff4ccc989622f18e4d1d004a5fc1fe51c23aaaed2623df72,ddc4244b0b34c5891aedb22c83dcc5bd90d4214b88dd0019140266905c6e3ccc,fc684a15bca2829eef5251aea9a47645911a00eca76471b27fd29a0a40442777,32aa32ec1f870ae48551905880b9caa8fdbb6c0a7b6fe8ae2fcf4fb553910355,97a03e208840cf606311d43cf9adb13952d5e13d3729de37f25906e48e17012e,torch_transformer__fold_03__engagement__97a03e208840
torch_transformer,sequence_features,3,excitement,target_excitement,-10,8,-80,PM(t) <- EEG features t-80..t-10,fa418d56645cfa9ab67032bef122ddca9f2bf2af811172bdbe6b172d6197f493,0.19379133333333332,0.35695933333333324,16013,3821,42,11,376c48a8247886df033f214022de1b5df64fcc18b2b38690f39add5820bb8013,5683a7bf13472ab880f08fc622fe0843fb58732e5973934075671e4ac1982003,ab7be4840f7c6ac04f26df1da1c4322beeda2d0bde46a69efcbb2094b000be0e,c9e9a7109f1f06860843f7aeb257c5ebe264a271fe9c047cbad94c67f9076a40,43b5e607fde51c9bc486b7500e79de33cf5da35508db05701703c31eb552344d,torch_transformer__fold_03__excitement__43b5e607fde5
torch_transformer,sequence_features,3,stress,target_stress,-10,8,-80,PM(t) <- EEG features t-80..t-10,bcd3007f8b807817734d67f5fb79247d682169631186c1b04d4f2cedd74be7de,0.405259,0.460463,15906,4663,42,11,4a9ae71c7d2e7912ee989f98fe5df324df6d9abdfc44fc895a36aab4d304cecf,5b1698a148d891c7fcbbebf588b244684012916684fc97ee521df4096143099f,6d5a55bb721ec6e87b5d1b5e65a51bca2f91282e259fdb40c91f7d799ee04f52,d93c8ee1f3d32cff99260187dcaa4fd7481b613678d4ec651292020f40279a35,76cb7fdeb9062653078decb46bf9c172cb04014027c0236180f6f856a8c29890,torch_transformer__fold_03__stress__76cb7fdeb906
torch_transformer,sequence_features,3,relaxation,target_relaxation,-10,8,-80,PM(t) <- EEG features t-80..t-10,e60bf995e60c88b6af88b34c7d1f44be24f60c5b4257ba68426a2504b9aa025a,0.25428966666666664,0.395869,16083,3843,42,11,eadb007a653b2d246864f88aeda817d9032e1fb5dd8da0ce5f66dfd8eebbf3af,408f729035e316b21815917e9eb517cb1d46dc8fde874bf8c213ac1a071da806,d93cd355f812befdb51c7353ce25c858170464c723bd8f5d8a6bf6dd9b7e6cb3,588c30b6e7c2b5d04c6f9d44eda31d6b3791958656a7b6845d7c9fc1b57285ed,0e79b82063b7de92d62ba71e51b5c7e8c413cebf86b35c4bdd8d494278ff5069,torch_transformer__fold_03__relaxation__0e79b82063b7
torch_transformer,sequence_features,3,interest,target_interest,-10,8,-80,PM(t) <- EEG features t-80..t-10,3bcb6d908dca29ca782906a4f9f4eb0ea8493afdf7dc53a3c5de50526bd55ffb,0.480798,0.5285816666666666,15919,4304,42,11,a780bd4c925c4d29ede5fddc7d25618c7cf1a299dc3c991681da9cfa0fe2f7b6,cabf3e3642334f10a96db6149d613813c47b1b5d612a5a301142736bfd58404a,ec32db74d715bb447b889c9f7bf01dc4affe3278d3352a886e6e199df41ced26,9a69eeafa4fe7d6a2d4b04e4718a58d4cbaa808cb565a6c9fe934d8fbd0dabf4,6d6da93dcac60bf357f2ffd075066ae89cf3ade43fe4861273f96da155ebdf72,torch_transformer__fold_03__interest__6d6da93dcac6
torch_transformer,sequence_features,3,focus,target_focus,-10,8,-80,PM(t) <- EEG features t-80..t-10,0c7365a9f52cdea7f5ff5bd02009df8f23994345c83ad7446745f49568834711,0.3654773333333333,0.46152833333333326,15959,3980,42,11,e9ff84492976297863a370eaeb3513723178c4cd078b74db86ba8ebd0e4b7f42,ff1e4ff15cd51dac02fddea2baf72653926eadc678af126733eb04943b5d71ad,132b456a4f9c63e97842d6fbcba3401231f14fae0dda3a6d08a2e829fe818556,2df3b5f8f0b12fdb8b5e3dfa48ca14dd5968dff9faf8844b901c1429a7f38023,03cb6aaf4372e164b9666896a6be6c403e0226060e227d73b6c72efdb94315a9,torch_transformer__fold_03__focus__03cb6aaf4372
torch_transformer,sequence_features,4,attention,target_attention,-10,8,-80,PM(t) <- EEG features t-80..t-10,4404f50166a53629f16deb855b5dbdefb3de95149a3eec0eec91689ced0aaf96,0.410495,0.5079906666666667,15515,3735,43,10,eb245c77f916957bf2344035e8b8e7cd549eefb2d479d866aee541202fe84ec2,6da6b71d9698df796c055d91c2e96f8a482da5f0e19fc12e5f960c93a71fe830,1bb261328b7654122f8b2113f3c5cbb00b78792a053246c3b743325126c04db5,86435339c49d7728797a4a2a3a1b67e937ed159700c7f810a56d21f9203d2682,796648cc151e9919a54e76606c24d0381c8d710de33aa2b1d033519a697c1f94,torch_transformer__fold_04__attention__796648cc151e
torch_transformer,sequence_features,4,engagement,target_engagement,-10,8,-80,PM(t) <- EEG features t-80..t-10,4efdbb963e4328ea609ced0c43ea79ec54863afcf8b6dc3b54e36caff30afe16,0.5819393333333334,0.6880023333333333,16064,3558,43,10,8cf4627815f8e19d03bef136cad0becf6603fc8f6e8dac9364776880c7a990f0,566b8df23a62b7602ed769f0b58f72ea06fc70b2fc3127c29d5aac0f58deec2a,de7e71f185f670b5f29bb6a9c4ecacc132744a243b4fd7ef54c944cf81b99906,e9c6a785b91bd20c8247e02861aaba5ef1f7bced9187cfe9e992554cfef2b13d,d386ec677bff3c720a3af0416ccf2a9398a7af189a1be630a4d36c42841b6e1e,torch_transformer__fold_04__engagement__d386ec677bff
torch_transformer,sequence_features,4,excitement,target_excitement,-10,8,-80,PM(t) <- EEG features t-80..t-10,01a9a36af7fd4938668057f58a4af0d4815b36985a13f61e071f1297e75e14d1,0.198937,0.36487366666666665,16155,3831,43,10,9935413ccb3eaeb9055ef03b06fc5f27578f8632d417164610ac4b694429d332,107b65b665f645da52a80a2edbad2e720c64e6b5a045e44e8241a817ff8c2ae1,631defe8200ae2c44fc2b4ec98bcba685a64c62b4d1accd0a98f37c53af37773,aa5fe01f760d34997b286679ba553967a663f1e95264b7a148ba159331a7a90b,7c1d9e3d5b3481c74933f0d764ccd7c3cc268c026396929a85ce9aeedd7fbd1b,torch_transformer__fold_04__excitement__7c1d9e3d5b34
torch_transformer,sequence_features,4,stress,target_stress,-10,8,-80,PM(t) <- EEG features t-80..t-10,27d0b6e27ea4a69159776babe88351288b3e08a8b6a0e0a437af967ad54f9cf0,0.39695366666666665,0.46365033333333333,16089,2854,43,10,a721463c02f630c6f34c5c6a12fa99679a7cc3d86736af06b2a832ab6dc91e9c,f551d745340993145b18b38bed53f44a0c123a402e146fb8c4ac9727475b2bb1,9cc4f75fbb15527df9fe36e1625ef5dfa7e62b9c16e719ef573856e7ade690dc,208231168de707f13c5f15afdd286fcc5feb2773330d4785153d2f596a8da463,b79f3f47ea311cbb18440b8025b760bf369fe237aff235c7bc4bc67c36caf5d8,torch_transformer__fold_04__stress__b79f3f47ea31
torch_transformer,sequence_features,4,relaxation,target_relaxation,-10,8,-80,PM(t) <- EEG features t-80..t-10,a5f608b86ee9061617d36b1743ad601431f955dde27218d8d7829829dc257d43,0.259306,0.403906,16262,3700,43,10,af6fcc2f570f5c950dccb10ce5394780d609187f47e03c7ed951202b34f26648,7d82e6b7290c8e3dc77d89ed085c56f1210716665dc01726807db96b203e22f8,dd631bd60d5348544a792c824885663b1ee7d0e7341611d660db6c59f5da2d5d,f38b177588a405eaf6c1513f4e371e3338fc67385f0adf8c0f152fd92da2fd2e,bcfd3fdfdec5a21bf6af82a62b1d1d5250d7779cbd30765f1cff9d737a2e93ca,torch_transformer__fold_04__relaxation__bcfd3fdfdec5
torch_transformer,sequence_features,4,interest,target_interest,-10,8,-80,PM(t) <- EEG features t-80..t-10,c4110c8ecd8ea7c835b8ea571bfeb6ad10ec8d02d986bd0e2c5b9a70c03e3241,0.4793536666666667,0.5286693333333333,16103,3848,43,10,c655cd13db54dc38adbb13ab528bc902974dd270e8185528d56e31e4df7d0d72,e1f79acbfcdc5cfbe4b9a1ea0f23f9b8a036c1d095ebe561f20f2311c80fc77f,c9b50005db9ea111f30e1846589d678723ea5117c9a1fb5a3c1d15d32f36fc19,3fb03fa62687499994f0ca2235ab888bf602d1f2b6c214861d8dfeef4ea2aece,5ce7774abe523902631b067e66525b52649422bb038b45ddbba3ca56c6806d36,torch_transformer__fold_04__interest__5ce7774abe52
torch_transformer,sequence_features,4,focus,target_focus,-10,8,-80,PM(t) <- EEG features t-80..t-10,bcbf7453b6c3768b7f4446c03f027f80397a24d1f0f54a82146b8fe6d4a67bdf,0.365106,0.46338333333333337,16133,3628,43,10,dc81ff9ad0de211041828837b6c3e81df5ab673944af3b83d8759ac78d70abd3,d789d5f8abed24745c918f670c297b56451849c4d62a6690ec7e1b15eb4635e5,42b77c3b3c257eb714bd5dc55e750fd0b8f3d8ab91dacd8444bb38d4e99c1794,16c5db4c25c3e581a90c594424ac4e440a9a4394eb56285ac00a9e8d4993ffce,7011aaa4fbcf95d1cb947e4cb681eeb11344dfe7aedbcdbd2f403db564d7bf3c,torch_transformer__fold_04__focus__7011aaa4fbcf
torch_transformer,sequence_features,5,attention,target_attention,-10,8,-80,PM(t) <- EEG features t-80..t-10,2f86d0e8c455b4f21168d0123e21d085836ed48610878f7e823e2e4fab91a878,0.408289,0.5064886666666667,15464,3698,42,11,c93926c36b62804d229f844e03f5fcf6d6faf27a314350cebce1e16a93828d91,1d2a02aa85fd44ff45c9dbc9b59ff06ebaca9e79eb49bddf3a41db2614ecc34d,fb03f90b787d193103779cbbd3e7dc12590bc8a76bd16729c188d3ce86901741,295b9c31f3e739dc90c16c7f3badf1d9b15d622cdfb70be9fe44f36a22a67bfc,5b675f272b62eb1d6c9b56245722b6a594b28d1d31e3beb2c6666b444ce0eef4,torch_transformer__fold_05__attention__5b675f272b62
torch_transformer,sequence_features,5,engagement,target_engagement,-10,8,-80,PM(t) <- EEG features t-80..t-10,fd819c1414dbc4a71c004ee2f223fde45d23c5e1a929dfb308519bdd81be5cc8,0.5812246666666667,0.6832976666666667,15946,4097,42,11,0109b6879b55635eb6d0432d7b26b0d8d96adba011059bd9522b63a9bf06c201,4f577cf35e55f2b618b624b84b144bfd932533ae12e4438970b1abf27806ce93,cbc5332ea0e6787583d81e5a30602bb1a3fbd95983817f31dd78f822e0719e43,c763c47bf6b16d667a2c47ae4d25397a0a9b9a06c2a18747f83342676a0b6a16,5392d22ddc985ce409265152008facb47cd9333d9b2552de40a8189427a04494,torch_transformer__fold_05__engagement__5392d22ddc98
torch_transformer,sequence_features,5,excitement,target_excitement,-10,8,-80,PM(t) <- EEG features t-80..t-10,e83502bfb241187a15bbe01f2a2df8a2dcfd119976c2c47635b1515b95a004a5,0.196205,0.361125,16082,3779,42,11,8304777815951922a6b990f65d202fd56adcf425133074f6b53bc8781e0da91f,28b61da02d8e852d43a5bb74292747f5d3b38168a9ea9ee9d40eba055378d31e,e7bd662ddf291a58fca5a0394aa9c4b990eff22e6f16fcf475db97301f5ec9fd,0489e47374297f2f18dc54d74f56f4ee30195f56085541ce103ed28890d10510,f4d9140d88771381a437434985456482f1015af89c3892ec8081171486921654,torch_transformer__fold_05__excitement__f4d9140d8877
torch_transformer,sequence_features,5,stress,target_stress,-10,8,-80,PM(t) <- EEG features t-80..t-10,f830184ed4091f7c1893003e91eb518737ed15e8b5f007bf46bf30fa7cf23cdb,0.4021516666666667,0.4598493333333333,15978,4206,42,11,8a479e1ef3d8a6e3831174b68718b08f14fdcf5a86af3736129c157b4553fa81,4e6bc20a26276ced29a360b805e97484bfc5a9f6dc29e4dc043e2a2f49008f40,d0ad7e64721f7e8a945a878c2ae2455b1a1ceda9aa53bb47c8f95645d640361a,69ceeecfc5f71c3285e65402339c7dba1b21d44bd5205664aec47eaf2e933d52,f84f2009c21afa1b2b82b2b77523e04413ce247096a3f611624d22b26be0208a,torch_transformer__fold_05__stress__f84f2009c21a
torch_transformer,sequence_features,5,relaxation,target_relaxation,-10,8,-80,PM(t) <- EEG features t-80..t-10,a638d2bb20962ed825b35f176b1a4005a8304bfc01370b1636d6ce403b817a6a,0.256914,0.3938446666666667,16144,4084,42,11,bfefc3967c70206162296527c2ddb516310c2f38ae0016954894f31fcd0b7204,0ad21cbbcd284be02b9aaaba9c9f8ba6d2257d0fb27b204ea21e18435824d018,6c4b052974f0ece5c8073a9b0b5a6419aaf4eda19bdd91566f365d5c58d0e0f4,8d111ac57741c11fa3ee85cfe32b6b77eee619f63df8fa3b4f298a54dc342582,44b944dbf15290d7cc61ce2eb32475ffcec97be7a80a5ef6bfaaab760237c944,torch_transformer__fold_05__relaxation__44b944dbf152
torch_transformer,sequence_features,5,interest,target_interest,-10,8,-80,PM(t) <- EEG features t-80..t-10,df1d4a9a8a978ee0e3bcd8ba820067c8fc420fd3f5f02f8d6b88fa7e63bbaac1,0.47852433333333333,0.529754,15993,3633,42,11,c83c50ea8f76184bce6d6c9b96b3b7b7388caa7ce7476f71d243437e5c62563d,148848152d3efdcb2608957748d1ba1a23aa7a7f8e2fae5053bf3372ddddd628,4a3a3750bc74212831bfd24e5194f1b73329aa0e4f8b88b11730b1ee3669a2c3,7da4188bd04999c1826d235317e373c4f5da084eb0920e84aa06b29c06834b2c,b82104e0c73d3e84cc40b413fdb1dce1b505d744c8a94e0755c7a1506a58e398,torch_transformer__fold_05__interest__b82104e0c73d
torch_transformer,sequence_features,5,focus,target_focus,-10,8,-80,PM(t) <- EEG features t-80..t-10,d1251c35ecfb7ccdf7b0d7e26663f103bb7b943f31fc83ad844ddbed424760ce,0.367191,0.4675926666666666,16052,3610,42,11,a586cab6bb4d95a9aef95af939466c692e0ed174bdad16ab033b45b1d65e94b7,9f430b45a8b61e53db44f1a20a2a258d6e3f8e653ac1dbe903dbba7916c2567d,e4e3a0516c82f3dd90a3b657ed24e1994213c4df1734cb9752bd8a3e3b01ab9d,d6917fcd00f1e6387398e4ef811d5e651b92a4d7c47e2028e0296125bb634dfb,6aa3112395b3f07b05deded0690b82a41cbb25c390ec91599d20f5abbf598d85,torch_transformer__fold_05__focus__6aa3112395b3
