status,result_status,protocol_hash,specification_hash,run_id,execution_source,model,outer_fold,pm,lag_seconds,context_windows,threshold_hash,q_low,q_high,n_train,n_test,n_test_participants,training_time_seconds,validation_strategy,inner_group_overlap,outer_test_group_overlap,n_epochs_trained,best_epoch,participant_macro_balanced_accuracy,participant_valid_balanced_accuracy,participant_macro_f1,participant_valid_f1,participant_macro_roc_auc,participant_valid_roc_auc,participant_macro_pr_auc,participant_valid_pr_auc,participant_macro_low_recall,participant_valid_low_recall,participant_macro_high_recall,participant_valid_high_recall,participant_macro_precision,participant_valid_precision,participant_macro_accuracy,participant_valid_accuracy,earliest_context_offset_seconds,input_family,target_id,reference_run_id
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,80d9936743b610959992b9a51e55c54e00f385b41782435097d73c9760f0f942,torch_transformer__fold_01__stress__80d9936743b6,new_training,torch_transformer,1,stress,-10,8,bc3be14a13e7a39ebeab010389e1c408e3b117b37aecad2317d7955676362ffa,0.4029856666666667,0.461275,15261,4670,11,5.463041599985445,group_record,0,0,5,1.0,0.7023120595047132,11,0.6552295643594113,11,0.8254194923414345,11,0.8114487651093875,11,0.7300656966536365,11,0.6745584223557901,11,0.7041269062367786,11,0.6891295362231454,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,11beb5400c8e379361973461f95ef51f8135ecd3a98e31450072ab440ab47b54,torch_transformer__fold_02__attention__11beb5400c8e,new_training,torch_transformer,2,attention,-10,8,05b80bfaecd22890a7e360375d08013c2763762bc191dded6a0bbd75f29be07f,0.409755,0.5089703333333333,15360,3654,10,8.718203299999004,group_record,0,0,10,6.0,0.6888730606653751,10,0.674399579809519,10,0.7959822403795292,10,0.7683583688766477,10,0.7257842646107405,10,0.6519618567200098,10,0.7529226432650998,10,0.7281798383897342,10,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,c8fe107b937592ff699017a4c3dedd2ab2858be66865d18d185b4f537e5e23e8,torch_transformer__fold_02__engagement__c8fe107b9375,new_training,torch_transformer,2,engagement,-10,8,96921223f37aee74e8576505e04d8d93656b6d22365a8c1e79d1aadc606e3780,0.572122,0.682083,15620,3657,10,5.440468499989947,group_record,0,0,5,1.0,0.6817147396716359,10,0.6674757596525012,10,0.8017848074365977,10,0.8765515726659313,10,0.6347312453851057,10,0.7286982339581661,10,0.7266921748210607,10,0.7261558976984243,10,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,06105d4e0de7b39e7f95797070b310a6f44569d3d150d185f7c600d741517410,torch_transformer__fold_02__excitement__06105d4e0de7,new_training,torch_transformer,2,excitement,-10,8,8cf290447cc76b4db2bf7811a784e38768237f66e910c108ea9bd99fce1b2673,0.194812,0.357134,15790,3976,10,7.027575699990848,group_record,0,0,7,3.0,0.866257756224434,10,0.8329469775971974,10,0.9470963726498027,10,0.9587408780273081,10,0.8790128267916902,10,0.8535026856571777,10,0.8383971712780796,10,0.8626198188760833,10,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,5e8b392732e744d97b61111b06c2e4b2cb7e5bc946d8f487b58550fef8c87347,torch_transformer__fold_02__focus__5e8b392732e7,new_training,torch_transformer,2,focus,-10,8,74e34c54e7221dc6ee613f5b9c86caff220ef215c764f9f3f1457db68a376147,0.364693,0.460551,15705,4047,10,6.024715199979255,group_record,0,0,5,1.0,0.746294614607798,10,0.6895719752802629,10,0.8868113265257127,10,0.7789589064718573,10,0.9136741283543722,10,0.5789151008612239,10,0.727715690168735,10,0.7850857054346035,10,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,eae1356ab6c20a6a07b718a425f105b82d19f325218941629b5ce0577f702d42,torch_transformer__fold_02__interest__eae1356ab6c2,new_training,torch_transformer,2,interest,-10,8,a6f226a94e84838366c4cf62d5dbcdfa343d2e4317631dc9cd843403760f8fb3,0.47714,0.52968,15692,3488,10,6.238143599999603,group_record,0,0,5,1.0,0.7167584112969825,10,0.6772576218829005,10,0.8365483559704577,10,0.8673611581695997,10,0.7273633537296572,10,0.7061534688643079,10,0.7368754964769231,10,0.7003499605732268,10,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,9d6036e7152900de2b9d6b03af392f8065179685b9a44947cfc298cd312f7db3,torch_transformer__fold_02__relaxation__9d6036e71529,new_training,torch_transformer,2,relaxation,-10,8,7656df549309178054e578a36ceed79ea658632f163e5e508467b9011bdaa756,0.256714,0.404291,15888,3700,10,6.944817099982174,group_record,0,0,6,2.0,0.7788623909955726,10,0.7531221828073245,10,0.8853138101120581,10,0.8828178806910618,10,0.773584172045322,10,0.7841406099458234,10,0.788624658748659,10,0.7645229706609898,10,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,7ea82f760fb78453c10fd2c1cb47cb03ec5d037ff63701eb67835be42ea58ab6,torch_transformer__fold_02__stress__7ea82f760fb7,new_training,torch_transformer,2,stress,-10,8,f31c8981acf165f01f66cc01c4f2b2d6927c370f1a035493f12dece19b93ba49,0.396448,0.461981,15688,3241,10,5.338409899995895,group_record,0,0,5,1.0,0.7409953538784222,10,0.6542883077536712,10,0.8522222373497483,9,0.8697885203213644,9,0.6132229564244644,9,0.847550364435144,10,0.7042304961444018,10,0.7225350788621132,10,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,6af71f7460a2b330a6afe66428d4c30bd455e1501fe644f41bc2dce1f7d37528,torch_transformer__fold_03__attention__6af71f7460a2,new_training,torch_transformer,3,attention,-10,8,d9fe93c98329da3f22770036d5d5bcc1723fbbfb61707901d1eaef4a7001f95d,0.407012,0.50364,15265,3909,11,7.186157599993749,group_record,0,0,6,2.0,0.5825106852218505,11,0.5502808498005188,11,0.669801407734917,11,0.7234738710504708,11,0.46913811905224995,11,0.6958832513914511,11,0.6249190290632344,11,0.6131015373831963,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,b9826b145e66ce69e7f68e4848b4f0cbdcfece6db5a6ef4556d1fe029625645f,torch_transformer__fold_03__engagement__b9826b145e66,new_training,torch_transformer,3,engagement,-10,8,a74a573473ef95d46567294f0aa220d0bd8b428d9a9120f4a96756b0c84d9f51,0.5875743333333333,0.689116,15768,4025,11,5.983880099985981,group_record,0,0,5,1.0,0.6856461832150289,11,0.6485736539630529,11,0.80968198829541,11,0.7351148743973682,11,0.6209227659748296,11,0.7503696004552282,11,0.7236071312800528,11,0.6999743077488072,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,f98cf5cdb6ad12b4b3e7d2ff3e65cabfba4199f4880cb2c0081bc9df85dfe4fb,torch_transformer__fold_03__excitement__f98cf5cdb6ad,new_training,torch_transformer,3,excitement,-10,8,fa418d56645cfa9ab67032bef122ddca9f2bf2af811172bdbe6b172d6197f493,0.19379133333333332,0.35695933333333324,15900,3799,11,5.94741459999932,group_record,0,0,5,1.0,0.7859088719197633,11,0.766612282648556,11,0.9152598766021172,11,0.9355799615720678,11,0.7886199661565313,11,0.7831977776829955,11,0.8099684472513783,11,0.7917705105221806,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,3d5a8f23672b8c1a91dfe945018e1481901f93fc6f6606d5a2798d128dbbc188,torch_transformer__fold_03__focus__3d5a8f23672b,new_training,torch_transformer,3,focus,-10,8,0c7365a9f52cdea7f5ff5bd02009df8f23994345c83ad7446745f49568834711,0.3654773333333333,0.46152833333333326,15827,3942,11,7.048029900004622,group_record,0,0,6,2.0,0.7184263104159894,11,0.6908783864454819,11,0.8958970515969829,11,0.9080475930538167,11,0.8062454032926897,11,0.6306072175392891,11,0.7875264904005287,11,0.7616028006178479,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,6b0d29b0d76a5c09399ab238e5abe36b2d1553265997dd49dc5b67ca5b672ed3,torch_transformer__fold_03__interest__6b0d29b0d76a,new_training,torch_transformer,3,interest,-10,8,3bcb6d908dca29ca782906a4f9f4eb0ea8493afdf7dc53a3c5de50526bd55ffb,0.480798,0.5285816666666666,15772,4275,11,6.201220100017963,group_record,0,0,5,1.0,0.6747845539150842,11,0.6250201430052184,11,0.7596768017059022,11,0.7966431295470566,11,0.7274380629032773,11,0.6221310449268912,11,0.6814875003381241,11,0.6435285370134409,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,e4fa54b906fe8354cc91bad4552f9e8b79f95abab24cbeda5f7111bc2670c3e4,torch_transformer__fold_03__relaxation__e4fa54b906fe,new_training,torch_transformer,3,relaxation,-10,8,e60bf995e60c88b6af88b34c7d1f44be24f60c5b4257ba68426a2504b9aa025a,0.25428966666666664,0.395869,15984,3823,11,8.608393000002252,group_record,0,0,8,4.0,0.7835782956674296,11,0.7642073981755698,11,0.9071063528245978,11,0.9155725727989263,11,0.8531764193639738,11,0.7139801719708856,11,0.8089489395923657,11,0.7800611799521449,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,5214c974f400075f06b11f3025dfab6d98597a2fae9222fa83f0fdd84511580c,torch_transformer__fold_03__stress__5214c974f400,new_training,torch_transformer,3,stress,-10,8,bcd3007f8b807817734d67f5fb79247d682169631186c1b04d4f2cedd74be7de,0.405259,0.460463,15759,4624,11,9.685214299999643,group_record,0,0,10,6.0,0.6925620179957701,11,0.6374417715454966,11,0.8087386512478372,11,0.7825284939516663,11,0.7237999457522447,11,0.6613240902392955,11,0.7011635541268201,11,0.6704017088767733,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,9449c7a8ece22144193370bd77f39b0494e074c65b8c287278e1d24c12dda6c6,torch_transformer__fold_04__attention__9449c7a8ece2,new_training,torch_transformer,4,attention,-10,8,4404f50166a53629f16deb855b5dbdefb3de95149a3eec0eec91689ced0aaf96,0.410495,0.5079906666666667,15424,3721,10,6.147233099996811,group_record,0,0,5,1.0,0.6341463296517649,10,0.5740398619026914,10,0.8008605456786351,10,0.7605486493190521,10,0.7614898075001368,10,0.5068028518033929,10,0.693902836328435,10,0.6235305974039371,10,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,df4f52e2b4381a4584a5bf4c821d5b3ae1bb823ad3913d517075116e4a2085d0,torch_transformer__fold_04__engagement__df4f52e2b438,new_training,torch_transformer,4,engagement,-10,8,4efdbb963e4328ea609ced0c43ea79ec54863afcf8b6dc3b54e36caff30afe16,0.5819393333333334,0.6880023333333333,15902,3534,10,6.366505700018024,group_record,0,0,5,1.0,0.6919967997563292,10,0.6393467442974521,10,0.8391025070075766,10,0.7707932684750325,10,0.6303621129109025,10,0.7536314866017558,10,0.7015005270857234,10,0.7023300044228977,10,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,c5b89388484bcdc78209ba21997c2e69bf999c51a548a1e2ab6923ccc0808d37,torch_transformer__fold_04__excitement__c5b89388484b,new_training,torch_transformer,4,excitement,-10,8,01a9a36af7fd4938668057f58a4af0d4815b36985a13f61e071f1297e75e14d1,0.198937,0.36487366666666665,16040,3810,10,10.481208500015782,group_record,0,0,10,6.0,0.8608708125420902,10,0.8662293760378784,10,0.9525765109223459,10,0.9520569914755199,10,0.918147464432111,10,0.8035941606520692,10,0.8859437332922694,10,0.8894380331828853,10,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,12980ee0fea3635351812ecf4e0af1a0b61f78d9a5d428d3cdfdc2c8b9663833,torch_transformer__fold_04__focus__12980ee0fea3,new_training,torch_transformer,4,focus,-10,8,bcbf7453b6c3768b7f4446c03f027f80397a24d1f0f54a82146b8fe6d4a67bdf,0.365106,0.46338333333333337,15990,3603,10,6.0951456999755464,group_record,0,0,5,1.0,0.762703277099388,10,0.757402556621433,10,0.9058254184733616,10,0.8854779820283081,10,0.7878041024103013,10,0.7376024517884746,10,0.8007829094129637,10,0.8216432759933452,10,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,6d7bde9ee9f9b531ce9c2dd0d12f55c5733968a2b882d85b0fb907f40560b636,torch_transformer__fold_04__interest__6d7bde9ee9f9,new_training,torch_transformer,4,interest,-10,8,c4110c8ecd8ea7c835b8ea571bfeb6ad10ec8d02d986bd0e2c5b9a70c03e3241,0.4793536666666667,0.5286693333333333,15959,3818,10,6.2829633000073954,group_record,0,0,5,1.0,0.6560556895812903,10,0.5856786139214211,10,0.7847216323299583,10,0.8063056594558713,10,0.5945794121907635,10,0.7175319669718171,10,0.6624901427640488,10,0.6139372148145466,10,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,78561a5c280f47b0df896f3dcc1229c7183a18d43a9c5f5ae366a61eb57e9e52,torch_transformer__fold_04__relaxation__78561a5c280f,new_training,torch_transformer,4,relaxation,-10,8,a5f608b86ee9061617d36b1743ad601431f955dde27218d8d7829829dc257d43,0.259306,0.403906,16165,3682,10,7.186328499985393,group_record,0,0,6,2.0,0.7894200220021717,10,0.7840825419845174,10,0.8994860940779779,10,0.8650235901074648,10,0.8236767906854403,10,0.7551632533189029,10,0.8150584020995698,10,0.8064760781326223,10,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,4893d211fd3c6dda6365cde52c96576e00774dd501701fa3ca14be3f7108d846,torch_transformer__fold_04__stress__4893d211fd3c,new_training,torch_transformer,4,stress,-10,8,27d0b6e27ea4a69159776babe88351288b3e08a8b6a0e0a437af967ad54f9cf0,0.39695366666666665,0.46365033333333333,15944,2832,10,7.089397800009465,group_record,0,0,6,2.0,0.7166372852546823,10,0.6267029067328894,10,0.8459126244002733,10,0.8610518287646618,10,0.7925760571250334,10,0.6406985133843311,10,0.7115154698246501,10,0.65060689999688,10,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,5fc0023d3a05c359603fd7b6bd8eb83d8c79428d81b8106c3ef1b74e323b8d63,torch_transformer__fold_05__attention__5fc0023d3a05,new_training,torch_transformer,5,attention,-10,8,2f86d0e8c455b4f21168d0123e21d085836ed48610878f7e823e2e4fab91a878,0.408289,0.5064886666666667,15382,3675,11,6.03973479999695,group_record,0,0,5,1.0,0.6856572534808025,11,0.6003466201222944,11,0.7341525382087526,10,0.6816139390402334,10,0.7323232251325162,10,0.6146570295684085,11,0.6375851403686829,11,0.6897734694309625,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,ebad483b9def617def2fb72f9d9a38334e071a087380a60c39379a4a0e440579,torch_transformer__fold_05__engagement__ebad483b9def,new_training,torch_transformer,5,engagement,-10,8,fd819c1414dbc4a71c004ee2f223fde45d23c5e1a929dfb308519bdd81be5cc8,0.5812246666666667,0.6832976666666667,15793,4056,11,6.4020177999918815,group_record,0,0,5,1.0,0.6871841919249206,11,0.6116707480485153,11,0.8237642306855254,11,0.7554817768524722,11,0.8039348915959685,11,0.5704334922538729,11,0.6925892835402213,11,0.650291958988332,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,10d2125dd93e80e87c48c10910663b6ef3952a2c07cead95c825464befc5edee,torch_transformer__fold_05__excitement__10d2125dd93e,new_training,torch_transformer,5,excitement,-10,8,e83502bfb241187a15bbe01f2a2df8a2dcfd119976c2c47635b1515b95a004a5,0.196205,0.361125,15980,3746,11,9.054807399981655,group_record,0,0,8,4.0,0.8367415492178356,11,0.8222097825974385,11,0.9419222871202645,11,0.9389505640611424,11,0.8147130987566796,11,0.8587699996789916,11,0.8523125213810608,11,0.8510365901025657,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,a0eafa43320e41acba9b70845d3aaa513fcf89ecd56a17e239d9ef18db8bb306,torch_transformer__fold_05__focus__a0eafa43320e,new_training,torch_transformer,5,focus,-10,8,d1251c35ecfb7ccdf7b0d7e26663f103bb7b943f31fc83ad844ddbed424760ce,0.367191,0.4675926666666666,15923,3573,11,6.364737299998524,group_record,0,0,5,1.0,0.7449372788760392,11,0.6866535773036507,11,0.9103176695935825,11,0.8605250037606074,11,0.5930892218325278,11,0.8967853359195508,11,0.7332820006778991,11,0.7151270334620015,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,909ff93ae4ba7e0f1c460fa7c4dda454e6135f6b475ade973f3f029bf99136ce,torch_transformer__fold_05__interest__909ff93ae4ba,new_training,torch_transformer,5,interest,-10,8,df1d4a9a8a978ee0e3bcd8ba820067c8fc420fd3f5f02f8d6b88fa7e63bbaac1,0.47852433333333333,0.529754,15858,3595,11,8.237631099997088,group_record,0,0,7,3.0,0.683665288151029,11,0.571296573393255,11,0.8631436375230637,10,0.854752308621047,10,0.792565995974756,10,0.6286342163250069,11,0.7013375479645042,11,0.599323801795567,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,9f2ba0caa85acee321e82aeaf9c12491b3efa8ee7334bbbf6ef94aa13cca3001,torch_transformer__fold_05__relaxation__9f2ba0caa85a,new_training,torch_transformer,5,relaxation,-10,8,a638d2bb20962ed825b35f176b1a4005a8304bfc01370b1636d6ce403b817a6a,0.256914,0.3938446666666667,16049,4059,11,10.573298799979966,group_record,0,0,10,6.0,0.733346283062198,11,0.71908519461806,11,0.890324870759305,11,0.9021659772671426,11,0.7270893997763485,11,0.7396031663480476,11,0.8242435563610493,11,0.7786818504230301,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,072e560a433365f56c260d046e1c572a9ccd62bae2de90657ef1a509c5b09f92,torch_transformer__fold_05__stress__072e560a4333,new_training,torch_transformer,5,stress,-10,8,f830184ed4091f7c1893003e91eb518737ed15e8b5f007bf46bf30fa7cf23cdb,0.4021516666666667,0.4598493333333333,15836,4168,11,8.818509300006554,group_record,0,0,8,4.0,0.7429675477847144,11,0.6857557087703942,11,0.8591390039127464,11,0.8516649557471656,11,0.7085301390483068,11,0.7774049565211222,11,0.7417072202678411,11,0.7561228755196783,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,3b32e78851459c90546b2789c3f8235bf7a151d039d7bd9697335a074253b5fa,xgboost__fold_01__attention__3b32e7885145,new_training,xgboost,1,attention,-10,1,40889ed77c7a49254028614aa69c424c2355cbd1baaed50dc47082b1864510f7,0.40640833333333337,0.5057536666666667,14829,4124,11,4.451009799988242,estimator_native_no_validation,0,0,0,,0.7214461940419558,11,0.6748608200718094,11,0.8668406353614982,11,0.8743192863374708,11,0.7187169186594539,11,0.7241754694244578,11,0.7510989326618898,11,0.6925309614210416,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,8d6eb1f67204ab9d807d1dc3c67c2d908674489fb4461a45be01c408d85cf791,xgboost__fold_01__engagement__8d6eb1f67204,new_training,xgboost,1,engagement,-10,1,7d374ea6928381e1ee56d96473fa6567757f8df43407f81bbd24c398d82e419e,0.5800476666666666,0.6855443333333333,15238,4313,11,6.009124700009124,estimator_native_no_validation,0,0,0,,0.72625029606573,11,0.7277427523427433,11,0.8454286334478152,11,0.8346171909917096,11,0.7586744452829174,11,0.6938261468485423,11,0.7731172737518535,11,0.7698355986195654,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,e9d3558231cb9095622a09abac0d0692f5030fe29efe1bfc869036687125c515,xgboost__fold_01__excitement__e9d3558231cb,new_training,xgboost,1,excitement,-10,1,f13db677a8358b59d7e0528258ba7ff9bf95b5314741ce39a724cf74d183ddaa,0.198928,0.3627136666666666,15414,4489,11,4.936109800008126,estimator_native_no_validation,0,0,0,,0.8378403720576543,11,0.7979114771888053,11,0.9468307515156709,11,0.9321356086298547,11,0.7742952233786764,11,0.901385520736632,11,0.8167203672833868,11,0.8313250291845542,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,c0a7afe844f8367de5d9ba6a9872232346e1f4ee183ea9da522ee1a4bbc40333,xgboost__fold_01__focus__c0a7afe844f8,new_training,xgboost,1,focus,-10,1,7d71bb99b3a559d0df0aa3bf8b195bafc98a0dd046a82039a430a2fa4892b0d0,0.368801,0.4654386666666666,15320,4526,11,5.504949699999997,estimator_native_no_validation,0,0,0,,0.7111955732295889,11,0.6261428884715253,11,0.8179630718050384,11,0.750725646733741,11,0.6601807253332403,11,0.7622104211259374,11,0.6828226732763438,11,0.6820586815227451,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,503f5c2eacf797d7ac5ef819d6b930cd089c06ea721f8630a0e518341c33e8e6,xgboost__fold_01__interest__503f5c2eacf7,new_training,xgboost,1,interest,-10,1,bd39db4c19d9f742cb059d0566f550cf160821412eeb67d3cc0780042dbd7317,0.480751,0.5305233333333333,15281,4458,11,5.348144699994009,estimator_native_no_validation,0,0,0,,0.6886272824069624,11,0.6486816482797324,11,0.8002624622275453,11,0.7724053849326832,11,0.7098736492556805,11,0.6673809155582441,11,0.7400288063893098,11,0.6710730871284746,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,58e156fe60107107e0821073ebaffce027c2370039bf959504b169a29d4f2f86,xgboost__fold_01__relaxation__58e156fe6010,new_training,xgboost,1,relaxation,-10,1,38b0c29f91cf04074516bcbbf6cf6e9362b22718f7ac54fdbe5adf6de43d5d14,0.25662399999999996,0.39230799999999993,15503,4644,11,5.21083280001767,estimator_native_no_validation,0,0,0,,0.7397569756227388,11,0.7205364941765912,11,0.9033658393708923,11,0.908537183516221,11,0.6500793722227219,11,0.8294345790227556,11,0.8389543762482059,11,0.7836198989360558,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,580776555804a1b208b7732957b59155df865a1f456ea7ff1a20060d7bbb950b,xgboost__fold_01__stress__580776555804,new_training,xgboost,1,stress,-10,1,bc3be14a13e7a39ebeab010389e1c408e3b117b37aecad2317d7955676362ffa,0.4029856666666667,0.461275,15261,4670,11,5.0955293999868445,estimator_native_no_validation,0,0,0,,0.6998530103997243,11,0.6639425626469714,11,0.8400026658407785,11,0.8223378620790981,11,0.6879863215862606,11,0.7117196992131879,11,0.7450599749134347,11,0.6935106664266194,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,de720d16c70862aaf90f7b6270889d3a7d1d61cb60cb9baca0afbbf7a496800b,xgboost__fold_02__attention__de720d16c708,new_training,xgboost,2,attention,-10,1,05b80bfaecd22890a7e360375d08013c2763762bc191dded6a0bbd75f29be07f,0.409755,0.5089703333333333,15360,3654,10,5.6061041000066325,estimator_native_no_validation,0,0,0,,0.7163164377960893,10,0.6787802678339971,10,0.8711865638019702,10,0.8614323443671215,10,0.6556655341665207,10,0.7769673414256579,10,0.7868291207855898,10,0.7279138729278707,10,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,2ceb84b60c2665e76d874b1f4aa8537b472f4de9b55f6f1e03b67719c240cddd,xgboost__fold_02__engagement__2ceb84b60c26,new_training,xgboost,2,engagement,-10,1,96921223f37aee74e8576505e04d8d93656b6d22365a8c1e79d1aadc606e3780,0.572122,0.682083,15620,3657,10,5.530011700000614,estimator_native_no_validation,0,0,0,,0.7454866998962563,10,0.7402902374757612,10,0.8699585127636125,10,0.9139572531890392,10,0.7030303625169061,10,0.7879430372756063,10,0.7837881777194267,10,0.7915154584088687,10,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,d83f1644cb0851e64439bfd4db346f4a1233b59edbc086b7ce6df767553e7226,xgboost__fold_02__excitement__d83f1644cb08,new_training,xgboost,2,excitement,-10,1,8cf290447cc76b4db2bf7811a784e38768237f66e910c108ea9bd99fce1b2673,0.194812,0.357134,15790,3976,10,4.905771400022786,estimator_native_no_validation,0,0,0,,0.8705391913244608,10,0.837298908737153,10,0.9559517148581527,10,0.9508117283663982,10,0.8650234202817491,10,0.8760549623671725,10,0.8389971702682677,10,0.8669362477214086,10,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,b7ea179f0c16be03c01732eda7559ed8fb9f72c5f285e310ccfaa23ca321bfd2,xgboost__fold_02__focus__b7ea179f0c16,new_training,xgboost,2,focus,-10,1,74e34c54e7221dc6ee613f5b9c86caff220ef215c764f9f3f1457db68a376147,0.364693,0.460551,15705,4047,10,5.8318165999953635,estimator_native_no_validation,0,0,0,,0.7434263581563082,10,0.7152496718034289,10,0.8407123344730675,10,0.7683839858020632,10,0.7361437742761235,10,0.7507089420364927,10,0.7248143638122472,10,0.79555950605379,10,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,44f5aefe4f3bf579066b623701877cc2cb84f1de9854cf7ec1d7ac0dc9f25863,xgboost__fold_02__interest__44f5aefe4f3b,new_training,xgboost,2,interest,-10,1,a6f226a94e84838366c4cf62d5dbcdfa343d2e4317631dc9cd843403760f8fb3,0.47714,0.52968,15692,3488,10,5.685678299982101,estimator_native_no_validation,0,0,0,,0.7676012282328465,10,0.7307015859342223,10,0.8896028313873275,10,0.905057397386577,10,0.7312136007007627,10,0.8039888557649302,10,0.7795664366307417,10,0.7416423844114182,10,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,ee678826e61b5fc9b8157c3ebfe50a8a8997fd6f27a042982dc62bfe014b352d,xgboost__fold_02__relaxation__ee678826e61b,new_training,xgboost,2,relaxation,-10,1,7656df549309178054e578a36ceed79ea658632f163e5e508467b9011bdaa756,0.256714,0.404291,15888,3700,10,3.8718654999975115,estimator_native_no_validation,0,0,0,,0.8292070933725441,10,0.8082309306393556,10,0.934453360535311,10,0.9142257193667274,10,0.8435294585861023,10,0.814884728158986,10,0.8284234627858797,10,0.8199289080337205,10,,,,
